Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,false,true,false,1
2,false,true,true,false,4
3,false,true,true,true,4
4,true,true,false,false,4
5,true,false,true,false,0
6,true,false,true,true,5
7,true,true,true,false,4
8,true,true,false,false,4
9,false,true,true,true,4
10,true,false,false,false,2
11,true,true,false,true,2
12,true,true,true,false,4
13,true,true,true,true,4
14,false,false,true,true,5
15,false,false,true,false,1
16,false,false,true,true,5
17,false,false,false,true,5
18,false,false,true,false,1
19,false,false,false,false,3
20,false,false,false,true,5
21,true,true,false,true,5
22,false,false,true,false,1
23,false,true,false,false,4
24,true,false,true,true,5
25,true,false,true,false,0
26,false,false,true,false,1
27,false,true,true,false,4
28,false,true,true,true,4
29,true,false,true,true,5
30,false,true,true,false,4
31,true,false,true,false,0
32,false,false,true,true,5
33,false,true,false,false,4
34,false,false,true,false,1
35,false,true,true,true,1
36,false,false,true,false,1
37,false,false,true,false,1
38,true,true,true,false,4
39,false,false,false,true,5
40,true,false,false,false,2
41,false,true,false,false,4
