Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,true,true,true,3
2,true,false,false,false,2
3,true,false,true,true,5
4,true,false,true,false,0
5,true,false,true,true,5
6,false,false,true,true,5
7,false,false,false,true,5
8,true,false,false,false,2
9,false,true,true,false,4
10,false,true,false,false,4
11,false,false,true,false,1
12,true,false,true,true,5
13,true,false,true,false,0
14,true,false,false,true,5
15,true,false,false,true,5
16,true,true,true,false,4
17,true,true,false,true,4
18,true,true,false,true,4
19,true,false,false,true,5
20,true,false,true,false,0
21,true,true,true,false,4
22,true,false,false,true,5
23,false,true,false,true,5
24,false,false,false,true,5
25,true,false,true,false,0
26,true,true,true,true,0
27,true,false,true,true,5
28,true,false,false,true,5
29,false,false,true,true,5
30,true,false,true,true,5
31,true,false,false,true,5
32,false,false,true,true,5
33,false,false,false,true,5
34,true,true,false,true,5
35,true,true,false,true,5
36,false,true,true,true,5
37,false,true,false,true,5
38,true,true,false,true,5
39,true,true,false,false,4
40,false,false,true,true,5
41,false,true,false,false,4
42,false,true,true,false,4
43,false,false,false,true,5
44,false,true,true,false,4
45,true,false,true,true,5
46,true,false,false,true,5
47,false,true,false,false,4
