Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,true,true,false,4
2,true,false,false,true,5
3,false,false,true,true,5
4,false,false,true,true,5
5,false,true,true,false,4
6,false,false,false,true,5
7,false,true,true,true,5
8,false,true,true,false,4
9,false,true,true,false,4
10,false,true,true,true,4
11,false,false,true,true,5
12,false,false,false,true,5
13,true,false,false,true,5
14,true,false,true,true,5
15,false,true,true,false,4
16,true,true,true,true,4
17,true,true,true,true,4
18,true,false,false,true,5
19,false,false,true,true,5
20,true,true,false,true,5
21,true,false,true,true,5
22,false,false,false,false,3
23,false,true,false,true,3
24,true,true,true,true,3
25,true,true,true,true,3
26,false,true,false,true,3
27,true,false,true,false,0
28,false,true,true,true,0
29,true,true,false,false,4
30,false,false,false,true,5
31,true,false,true,false,0
