Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,true,false,false,4
2,true,false,true,true,5
3,true,true,false,true,5
4,true,false,false,true,5
5,false,true,true,false,4
6,false,false,true,false,1
7,true,false,true,false,0
8,true,false,true,true,5
9,false,true,true,false,4
10,false,true,true,false,4
11,true,true,false,false,4
12,true,false,true,false,0
13,false,false,true,true,5
14,false,false,true,true,5
15,false,false,true,true,5
16,true,true,false,false,4
17,false,true,false,false,4
18,false,true,true,false,4
19,true,false,false,true,5
20,true,false,true,false,0
21,true,false,false,false,2
22,false,true,true,true,2
23,false,false,false,false,3
24,true,true,false,true,3
25,false,true,false,false,4
26,true,true,true,true,4
27,true,true,false,true,4
28,false,false,false,false,3
29,true,false,true,false,0
30,true,true,true,false,4
