Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,false,true,false,1
2,true,true,true,false,4
3,false,true,false,false,4
4,true,false,false,true,5
5,false,false,false,false,3
6,false,true,true,false,4
7,true,false,true,true,5
8,true,false,false,false,2
9,false,true,false,false,4
10,true,true,false,true,4
11,true,false,false,false,2
12,false,false,true,true,5
13,true,true,false,true,5
14,false,true,true,false,4
15,true,true,false,true,4
16,false,true,true,false,4
17,false,false,false,false,3
18,true,true,true,false,4
19,false,false,false,true,5
20,false,true,true,false,4
21,true,false,false,false,2
22,true,false,false,false,2
