Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,false,true,false,1
2,false,false,true,false,1
3,false,true,true,true,1
4,false,true,false,false,4
5,false,true,false,false,4
6,true,false,true,true,5
7,true,true,false,false,4
8,false,true,false,false,4
9,true,true,true,true,4
10,true,true,false,true,4
11,true,true,true,true,4
12,false,true,false,false,4
13,true,true,true,true,4
14,true,true,true,true,4
15,false,false,true,false,1
16,true,true,false,true,1
17,false,true,false,false,4
18,false,true,false,true,4
19,true,false,true,true,5
20,true,false,false,true,5
21,false,false,true,false,1
22,true,false,true,true,5
23,true,false,true,false,0
24,false,false,false,true,5
25,false,true,true,true,5
26,true,false,true,true,5
27,true,true,false,false,4
28,false,false,false,false,3
29,true,false,true,false,0
30,false,true,true,true,0
31,false,false,false,true,5
32,false,true,true,true,5
33,false,true,true,true,5
