Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,false,false,true,5
2,false,true,true,true,5
3,true,false,true,true,5
4,false,true,false,false,4
5,true,true,false,false,4
6,true,false,false,true,5
7,true,false,true,true,5
8,false,false,false,false,3
9,false,true,false,false,4
10,true,false,true,false,0
11,true,true,false,true,0
12,true,true,false,true,0
13,true,true,false,true,0
14,false,true,false,true,0
15,true,false,true,true,5
16,false,true,true,true,5
17,true,true,true,true,5
18,false,true,false,true,5
19,true,false,false,true,5
20,true,false,true,false,0
21,false,false,false,false,3
22,true,true,false,true,3
23,false,false,false,true,5
24,true,true,true,true,5
25,false,false,true,false,1
26,true,false,true,false,0
27,false,false,true,false,1
28,false,false,false,true,5
29,false,true,true,false,4
30,false,true,false,false,4
31,true,true,false,false,4
32,false,true,false,false,4
33,false,false,false,false,3
34,false,false,false,true,5
35,true,false,true,false,0
36,true,false,false,false,2
