Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,true,true,false,4
2,false,true,false,true,4
3,false,true,true,false,4
4,false,false,true,true,5
5,false,true,true,false,4
6,false,true,false,false,4
7,true,false,false,false,2
8,true,true,false,true,2
9,false,true,true,false,4
10,true,false,true,true,5
11,false,true,true,true,5
12,false,true,true,false,4
13,false,true,true,true,4
14,true,true,true,false,4
15,false,false,false,true,5
16,false,false,true,false,1
17,false,true,false,false,4
18,false,true,false,false,4
19,false,true,true,true,4
20,false,false,true,false,1
21,false,false,false,true,5
22,true,true,false,true,5
23,true,false,false,false,2
24,true,false,true,false,0
25,false,true,true,true,0
26,false,true,false,true,0
27,true,true,true,false,4
28,false,false,false,true,5
29,false,true,false,false,4
30,true,false,true,true,5
