Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,false,false,false,2
2,true,false,false,false,2
3,false,true,false,false,4
4,false,false,true,false,1
5,false,true,false,false,4
6,true,true,true,false,4
7,false,false,false,true,5
8,false,false,true,false,1
9,false,true,false,true,1
10,true,false,true,true,5
11,true,true,false,false,4
12,true,true,false,false,4
13,true,false,true,false,0
14,true,false,true,false,0
15,true,true,true,false,4
16,true,true,true,false,4
17,true,true,false,true,4
18,false,false,false,false,3
19,false,true,true,false,4
20,false,true,true,false,4
21,false,false,false,true,5
22,true,false,false,true,5
23,true,false,true,false,0
24,true,false,false,true,5
25,true,true,true,false,4
