Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,true,true,true,3
2,false,true,false,true,3
3,false,true,false,false,4
4,false,false,true,false,1
5,true,true,true,false,4
6,true,false,false,false,2
7,true,false,false,false,2
8,true,true,false,false,4
9,false,true,false,false,4
10,false,false,false,true,5
11,false,true,true,true,5
12,true,false,true,true,5
13,true,true,true,false,4
14,true,true,false,true,4
15,true,true,false,true,4
16,true,true,false,true,4
17,false,false,false,false,3
18,true,true,true,true,3
19,false,true,true,false,4
20,false,true,false,true,4
21,false,true,true,true,4
22,false,true,false,false,4
23,true,false,true,true,5
24,true,false,false,false,2
25,false,true,true,false,4
26,true,true,true,true,4
27,true,false,true,true,5
28,true,true,true,false,4
29,true,false,true,false,0
30,false,true,false,true,0
31,true,true,true,false,4
32,true,false,false,false,2
33,true,false,false,true,5
34,false,false,true,true,5
35,false,false,false,false,3
36,true,true,false,false,4
37,false,true,true,true,4
38,true,true,true,false,4
39,false,true,true,false,4
40,true,true,false,true,4
41,true,true,true,false,4
42,false,false,false,true,5
43,false,false,false,true,5
44,true,false,true,false,0
45,false,false,false,false,3
46,true,true,true,true,3
47,true,false,false,true,5
