Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,false,true,true,5
2,true,true,true,true,5
3,true,true,true,false,4
4,false,true,false,true,4
5,true,true,false,false,4
6,true,true,false,false,4
7,false,true,true,false,4
8,true,false,false,true,5
9,true,true,true,true,5
10,false,true,true,true,5
11,false,false,false,false,3
12,false,false,true,false,1
13,false,false,false,false,3
14,true,true,true,false,4
15,true,false,false,true,5
16,true,true,true,true,5
17,true,true,true,true,5
18,false,true,false,false,4
19,false,true,true,false,4
20,false,true,false,false,4
21,false,true,true,true,4
22,false,false,false,true,5
23,true,false,false,true,5
24,true,false,false,true,5
25,false,true,true,true,5
26,false,false,false,true,5
27,true,false,false,true,5
28,true,true,true,true,5
29,false,true,false,true,5
30,true,true,false,false,4
31,false,true,false,false,4
32,false,false,true,true,5
33,true,false,true,true,5
34,true,false,false,false,2
