Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,false,false,true,5
2,true,true,false,true,5
3,false,true,true,true,5
4,true,false,true,true,5
5,true,false,true,false,0
6,true,true,true,false,4
7,true,true,true,true,4
8,true,true,true,true,4
9,true,true,false,false,4
10,true,true,false,true,4
11,true,false,true,true,5
12,false,false,true,false,1
13,true,true,false,false,4
14,false,false,false,true,5
15,false,true,true,false,4
16,true,true,false,true,4
17,true,true,false,true,4
18,true,true,false,true,4
19,true,true,true,false,4
20,true,true,false,true,4
21,true,false,false,false,2
22,true,true,true,true,2
23,false,false,true,false,1
24,true,true,true,true,1
25,false,false,true,true,5
26,false,false,false,true,5
27,false,true,false,false,4
28,false,false,true,true,5
