Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,true,true,true,3
2,false,true,true,false,4
3,true,true,true,true,4
4,false,true,true,false,4
5,true,false,true,true,5
6,false,true,false,false,4
7,true,true,false,true,4
8,false,false,true,true,5
9,true,false,false,true,5
10,true,false,true,true,5
11,true,false,false,false,2
12,false,true,false,true,2
13,true,false,false,false,2
14,false,false,true,false,1
15,true,true,true,true,1
16,true,true,false,false,4
17,false,false,true,true,5
18,true,false,true,false,0
19,false,false,false,true,5
20,true,true,false,true,5
21,false,false,true,false,1
22,false,false,false,true,5
23,false,false,true,true,5
24,false,false,false,true,5
25,false,true,false,false,4
26,false,true,false,false,4
27,false,false,false,false,3
28,true,false,false,false,2
29,true,true,true,true,2
30,false,true,false,false,4
31,true,true,false,true,4
