Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,false,false,false,2
2,true,false,false,true,5
3,true,true,false,true,5
4,false,true,true,false,4
5,false,true,false,false,4
6,true,false,false,false,2
7,false,false,false,false,3
8,false,false,true,false,1
9,false,false,true,false,1
10,false,false,false,true,5
11,false,true,true,true,5
12,true,false,false,true,5
13,true,false,false,true,5
14,false,false,true,true,5
15,false,false,true,false,1
16,true,false,true,false,0
17,false,true,false,false,4
18,false,true,false,true,4
19,false,true,false,false,4
20,false,false,true,true,5
21,true,false,false,true,5
22,true,false,false,false,2
23,false,true,true,false,4
24,false,false,true,false,1
25,true,false,true,false,0
26,false,true,true,true,0
27,true,false,true,false,0
28,true,true,true,true,0
29,false,false,true,true,5
30,true,false,false,false,2
31,false,true,false,false,4
32,true,false,false,true,5
