Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,true,false,false,4
2,true,false,true,true,5
3,false,true,false,true,5
4,true,true,false,false,4
5,false,true,false,false,4
6,true,true,false,false,4
7,true,false,false,false,2
8,true,false,true,true,5
9,false,false,true,true,5
10,false,false,true,true,5
11,true,false,false,true,5
12,true,true,false,true,5
13,false,false,false,false,3
14,true,true,false,false,4
15,true,true,true,true,4
16,false,false,false,true,5
17,false,false,true,false,1
18,false,false,true,false,1
19,true,true,true,false,4
20,true,true,true,false,4
21,true,false,false,true,5
22,true,true,false,false,4
23,false,true,true,true,4
24,false,false,false,true,5
25,true,false,true,false,0
