Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,false,true,true,5
2,false,false,false,true,5
3,true,false,true,true,5
4,true,true,true,true,5
5,false,true,false,true,5
6,true,true,true,true,5
7,true,false,true,false,0
8,false,true,true,false,4
9,false,false,false,false,3
10,true,false,false,true,5
11,false,true,true,false,4
12,true,false,false,true,5
13,false,false,false,true,5
14,false,false,true,true,5
15,false,true,false,false,4
16,false,false,false,false,3
17,false,false,true,false,1
18,true,false,false,true,5
19,false,true,false,false,4
20,false,true,false,false,4
21,true,true,false,false,4
22,false,true,false,false,4
23,true,true,false,false,4
24,true,true,true,false,4
25,false,true,false,true,4
26,true,true,false,false,4
27,true,true,false,true,4
28,true,true,true,false,4
29,false,false,false,false,3
30,true,true,false,false,4
31,false,true,true,false,4
32,true,true,false,true,4
33,true,true,true,false,4
34,true,false,false,false,2
35,true,false,false,true,5
36,false,true,false,true,5
37,true,true,true,true,5
38,false,true,true,true,5
39,true,false,false,false,2
40,true,true,false,true,2
41,false,false,false,true,5
42,false,false,true,true,5
43,true,false,false,true,5
44,true,false,true,true,5
45,false,false,true,false,1
46,true,true,true,false,4
47,false,false,true,true,5
48,true,false,true,false,0
