Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,true,false,true,3
2,true,true,false,false,4
3,true,false,false,true,5
4,false,true,false,true,5
5,true,false,true,true,5
6,false,true,true,false,4
7,false,false,true,false,1
8,true,false,false,true,5
9,true,false,false,true,5
10,false,true,false,false,4
11,false,true,true,true,4
12,false,true,true,true,4
13,true,true,true,false,4
14,false,false,false,false,3
15,false,true,false,false,4
16,false,true,true,true,4
17,true,false,false,false,2
18,false,true,true,true,2
19,false,false,false,false,3
20,true,true,false,false,4
21,true,false,false,false,2
22,false,true,false,false,4
23,true,false,true,false,0
24,false,true,false,false,4
25,false,true,false,false,4
26,false,false,true,true,5
27,false,true,false,true,5
28,false,true,false,true,5
29,true,false,true,true,5
30,true,false,true,false,0
31,false,false,true,true,5
32,true,false,false,true,5
33,true,true,false,false,4
34,true,false,true,true,5
35,false,false,false,false,3
36,false,false,true,true,5
37,false,false,true,true,5
38,false,false,false,false,3
39,true,true,false,false,4
40,false,true,false,false,4
