Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,false,false,true,5
2,true,false,false,true,5
3,true,true,false,false,4
4,false,true,true,true,4
5,true,false,false,false,2
6,false,false,false,false,3
7,false,true,false,true,3
8,false,false,true,false,1
9,false,false,true,false,1
10,false,true,true,true,1
11,true,true,false,false,4
12,true,true,true,false,4
13,false,false,true,false,1
14,false,false,true,true,5
15,false,false,false,true,5
16,true,false,false,false,2
17,false,false,true,true,5
18,false,false,false,false,3
19,false,true,true,true,3
20,true,true,true,false,4
21,false,true,false,true,4
22,true,false,true,true,5
23,true,false,true,true,5
24,false,true,true,false,4
25,true,false,false,false,2
26,true,false,true,true,5
27,true,false,true,true,5
28,true,true,true,false,4
29,true,false,true,true,5
