Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,false,false,false,3
2,true,true,true,true,3
3,false,false,false,true,5
4,true,true,false,false,4
5,false,true,false,true,4
6,true,false,false,true,5
7,true,true,true,false,4
8,false,true,false,true,4
9,true,true,true,true,4
10,true,true,true,true,4
11,false,true,true,true,4
12,false,true,true,false,4
13,false,true,false,false,4
14,false,true,true,true,4
15,false,false,true,false,1
16,true,true,false,false,4
17,false,true,false,true,4
18,false,true,true,false,4
19,false,true,true,true,4
20,true,false,false,false,2
21,true,true,false,true,2
22,true,true,true,true,2
23,false,false,false,true,5
24,true,true,false,false,4
25,true,false,true,true,5
26,false,true,false,false,4
27,false,false,true,false,1
28,true,false,true,false,0
29,true,true,true,true,0
30,false,true,true,true,0
31,true,false,true,false,0
32,true,false,true,true,5
33,true,true,false,false,4
34,false,false,false,true,5
35,false,false,false,true,5
36,false,false,true,true,5
37,true,true,true,false,4
38,false,true,false,true,4
39,true,true,false,true,4
