Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,true,true,false,4
2,true,true,true,false,4
3,false,false,false,true,5
4,false,true,true,true,5
5,true,true,true,true,5
6,true,true,false,false,4
7,true,false,false,false,2
8,true,true,true,true,2
9,true,false,false,false,2
10,false,true,true,true,2
11,false,true,false,false,4
12,false,true,true,true,4
13,false,false,true,true,5
14,true,false,true,false,0
15,false,false,false,true,5
16,true,true,true,true,5
17,true,true,true,true,5
18,false,true,true,false,4
19,false,false,true,true,5
20,false,false,true,false,1
21,false,true,true,false,4
22,false,true,true,false,4
23,true,true,true,false,4
24,false,false,false,true,5
25,false,true,true,true,5
26,false,false,false,true,5
27,true,true,false,false,4
28,true,false,false,false,2
29,true,true,false,true,2
30,true,false,false,true,5
31,true,false,false,true,5
32,true,true,false,false,4
33,false,false,true,false,1
34,false,false,true,false,1
35,true,true,false,false,4
36,true,false,false,false,2
37,false,false,false,false,3
38,true,false,true,false,0
39,false,false,true,false,1
40,true,false,false,false,2
