Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,false,true,true,5
2,false,true,true,true,5
3,false,false,true,false,1
4,true,false,true,false,0
5,true,true,true,false,4
6,true,false,false,true,5
7,true,true,true,true,5
8,false,true,false,true,5
9,true,true,false,true,5
10,true,false,true,true,5
11,false,false,true,false,1
12,false,true,true,false,4
13,true,true,true,true,4
14,true,true,true,false,4
15,true,false,false,false,2
16,true,true,false,true,2
17,false,false,true,true,5
18,false,false,true,true,5
19,false,false,false,false,3
20,true,true,true,true,3
21,false,true,true,false,4
22,true,false,false,false,2
23,true,false,false,false,2
24,false,false,false,false,3
25,false,false,false,false,3
26,false,true,true,true,3
27,false,true,true,true,3
28,true,false,true,true,5
29,false,false,false,true,5
30,false,true,true,false,4
31,false,false,true,false,1
32,false,true,false,false,4
