Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,true,true,true,3
2,false,true,true,true,3
3,true,true,true,false,4
4,true,false,true,true,5
5,true,false,false,true,5
6,true,false,false,true,5
7,true,true,true,false,4
8,false,true,true,true,4
9,false,false,true,false,1
10,false,true,false,true,1
11,true,true,false,true,1
12,true,true,true,true,1
13,false,true,true,true,1
14,false,false,true,false,1
15,false,true,false,false,4
16,false,false,false,false,3
17,true,true,false,false,4
18,true,true,true,false,4
19,false,true,false,true,4
20,false,false,true,false,1
21,true,false,false,false,2
22,false,true,false,false,4
23,false,false,true,true,5
24,false,true,false,false,4
25,true,true,true,true,4
26,false,false,true,true,5
27,false,true,true,false,4
28,true,false,false,false,2
29,false,false,true,false,1
30,true,true,false,true,1
31,false,true,false,false,4
32,false,false,true,true,5
33,false,true,false,false,4
34,false,false,false,false,3
35,true,true,true,true,3
36,false,false,false,false,3
37,true,false,true,true,5
38,false,false,false,true,5
39,true,false,true,true,5
40,false,false,true,true,5
41,false,false,true,true,5
42,false,false,true,false,1
43,true,true,true,true,1
44,false,false,true,false,1
