Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,true,true,false,4
2,true,false,true,true,5
3,false,false,false,true,5
4,false,true,true,false,4
5,false,true,false,false,4
6,true,true,false,true,4
7,true,true,false,true,4
8,true,false,true,true,5
9,true,false,false,true,5
10,false,false,false,false,3
11,false,true,false,false,4
12,true,true,false,false,4
13,true,false,true,false,0
14,false,false,true,true,5
15,false,false,true,true,5
16,false,false,false,false,3
17,false,false,true,true,5
18,true,true,false,true,5
19,true,true,false,false,4
20,true,true,true,false,4
21,false,false,false,true,5
22,false,false,false,false,3
