Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,true,false,false,4
2,false,true,true,false,4
3,false,false,true,true,5
4,false,false,false,false,3
5,false,true,false,true,3
6,false,false,false,false,3
7,false,false,false,false,3
8,false,false,false,false,3
9,true,false,false,true,5
10,true,true,true,false,4
11,false,false,false,true,5
12,false,false,true,false,1
13,true,false,true,false,0
14,false,true,true,false,4
15,false,true,false,false,4
16,true,true,true,false,4
17,true,true,false,false,4
18,false,true,true,false,4
19,true,false,false,false,2
20,false,false,false,false,3
21,false,true,true,true,3
22,true,false,true,false,0
23,true,false,false,false,2
24,true,true,false,true,2
25,true,true,false,true,2
26,false,false,true,false,1
27,true,false,true,true,5
28,false,false,true,false,1
29,true,false,false,true,5
30,true,true,true,true,5
31,true,false,false,true,5
32,false,true,false,false,4
33,true,false,false,false,2
34,false,false,false,true,5
35,true,false,false,true,5
36,true,true,false,true,5
37,false,false,true,true,5
38,true,false,true,true,5
39,false,false,true,false,1
40,false,true,true,true,1
41,false,false,true,false,1
42,false,false,false,true,5
43,true,false,false,true,5
44,true,true,false,false,4
45,false,false,false,false,3
46,false,true,true,false,4
47,true,true,false,true,4
