Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,false,true,false,0
2,false,true,true,true,0
3,false,false,false,true,5
4,true,true,false,true,5
5,false,true,true,false,4
6,false,false,true,false,1
7,true,false,true,false,0
8,true,false,false,true,5
9,true,true,true,false,4
10,false,false,false,false,3
11,true,true,false,true,3
12,true,false,false,true,5
13,false,false,false,false,3
14,true,true,false,false,4
15,true,true,false,true,4
16,false,false,true,true,5
17,false,false,false,true,5
18,true,false,true,true,5
19,true,false,true,false,0
20,true,true,false,true,0
21,false,true,true,true,0
22,true,true,false,true,0
23,true,true,true,true,0
24,false,true,true,true,0
25,true,true,false,true,0
26,false,true,true,true,0
27,true,false,true,true,5
28,false,false,false,true,5
29,true,false,true,false,0
30,true,true,false,false,4
31,false,true,false,true,4
32,false,true,true,false,4
33,false,true,true,false,4
34,true,false,false,true,5
35,true,false,false,false,2
36,true,false,false,true,5
37,false,false,true,true,5
38,false,true,false,true,5
39,false,true,false,false,4
40,false,true,true,true,4
