Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,true,true,false,4
2,false,true,true,false,4
3,false,true,false,false,4
4,true,false,true,false,0
5,true,true,false,true,0
6,false,true,false,true,0
7,true,true,true,false,4
8,false,true,true,true,4
9,true,true,true,true,4
10,false,true,true,false,4
11,true,false,true,false,0
12,true,true,true,false,4
13,true,false,true,true,5
14,false,false,true,false,1
15,true,true,false,true,1
16,true,true,false,true,1
17,false,false,false,false,3
18,true,true,false,false,4
19,false,false,false,false,3
20,false,true,false,false,4
21,true,false,false,false,2
22,false,true,false,true,2
23,false,true,true,true,2
24,true,true,true,false,4
25,true,true,true,false,4
26,false,false,true,true,5
27,false,true,false,true,5
28,false,true,true,true,5
29,true,true,true,false,4
30,false,false,false,true,5
31,false,true,true,false,4
