Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,false,true,true,5
2,true,true,true,false,4
3,false,true,true,true,4
4,false,true,false,true,4
5,false,true,false,true,4
6,false,true,true,false,4
7,false,false,true,true,5
8,true,false,true,true,5
9,true,true,false,false,4
10,true,true,true,false,4
11,false,false,false,false,3
12,true,true,false,true,3
13,false,true,false,true,3
14,true,false,true,false,0
15,false,true,true,false,4
16,true,false,true,true,5
17,false,true,true,true,5
18,false,false,false,true,5
19,false,false,true,false,1
20,true,true,false,false,4
21,true,true,true,false,4
22,true,true,false,false,4
23,false,true,false,true,4
24,false,false,false,false,3
25,true,true,false,true,3
26,true,true,true,true,3
27,true,false,false,true,5
28,false,true,false,true,5
29,true,false,false,false,2
30,true,true,false,true,2
31,true,true,false,false,4
32,false,true,true,false,4
33,false,false,true,true,5
34,true,true,true,true,5
