Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,false,false,false,3
2,true,true,true,true,3
3,true,false,true,false,0
4,false,true,false,false,4
5,true,false,true,false,0
6,false,true,false,false,4
7,false,false,false,true,5
8,false,true,true,false,4
9,false,true,false,false,4
10,true,true,false,true,4
11,false,true,true,true,4
12,true,true,false,true,4
13,false,false,true,true,5
14,true,true,true,true,5
15,true,true,true,false,4
16,false,false,true,true,5
17,true,true,true,true,5
18,false,false,true,true,5
19,false,false,false,true,5
20,true,false,false,false,2
21,true,false,false,true,5
22,true,true,false,false,4
23,false,true,false,false,4
