Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,true,true,false,4
2,false,true,false,false,4
3,false,false,false,true,5
4,true,true,true,false,4
5,true,true,true,true,4
6,true,true,true,true,4
7,false,true,false,true,4
8,true,true,false,false,4
9,false,false,false,true,5
10,true,false,true,true,5
11,true,false,true,true,5
12,false,false,false,true,5
13,false,true,true,false,4
14,true,false,false,true,5
15,false,true,true,false,4
16,true,true,false,true,4
17,true,true,false,false,4
18,false,false,true,true,5
19,false,false,true,true,5
20,true,true,true,true,5
21,true,false,false,true,5
22,true,true,true,false,4
23,false,true,false,true,4
24,false,false,true,true,5
25,false,false,false,true,5
26,true,true,true,true,5
27,true,false,false,true,5
28,true,true,true,false,4
29,true,false,true,true,5
30,true,true,true,true,5
31,true,false,false,true,5
32,false,true,true,true,5
33,false,false,true,true,5
34,false,true,true,true,5
35,false,true,true,true,5
