Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,false,false,true,5
2,false,false,true,false,1
3,true,false,true,false,0
4,false,true,true,false,4
5,false,false,false,true,5
6,false,true,false,false,4
7,true,false,true,false,0
8,false,true,true,true,0
9,true,true,false,true,0
10,false,false,true,true,5
11,false,true,false,false,4
12,false,false,true,true,5
13,false,true,false,true,5
14,false,false,true,false,1
15,true,false,true,false,0
16,true,true,true,false,4
17,false,true,false,true,4
18,true,true,false,true,4
19,false,false,false,true,5
20,true,false,false,false,2
21,true,true,true,false,4
22,true,true,true,false,4
23,false,false,true,false,1
24,true,true,false,true,1
25,true,false,true,true,5
26,false,false,true,false,1
27,false,true,true,true,1
28,false,false,false,false,3
29,false,false,false,false,3
30,true,true,true,true,3
31,true,true,false,true,3
32,false,false,false,true,5
33,true,false,false,false,2
34,true,false,false,true,5
35,false,true,true,true,5
36,false,false,true,false,1
37,true,true,false,false,4
38,true,false,true,true,5
39,false,false,true,false,1
40,false,true,false,false,4
