Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,true,false,false,4
2,false,false,false,false,3
3,false,false,false,true,5
4,true,true,false,false,4
5,false,true,false,true,4
6,false,false,false,true,5
7,false,true,false,false,4
8,false,false,false,true,5
9,true,true,true,true,5
10,true,true,false,false,4
11,false,false,true,true,5
12,false,false,true,false,1
13,false,true,true,false,4
14,false,true,true,true,4
15,false,true,true,false,4
16,false,false,false,true,5
17,true,false,false,false,2
18,true,false,true,true,5
19,false,true,false,false,4
20,true,true,false,false,4
21,true,false,true,false,0
22,false,true,false,true,0
23,false,true,false,false,4
24,false,false,false,false,3
25,false,true,true,true,3
26,false,false,true,false,1
27,false,false,true,false,1
28,false,true,false,false,4
29,false,false,false,true,5
30,true,true,false,false,4
