Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,false,false,true,5
2,false,false,false,true,5
3,false,false,false,true,5
4,false,false,false,true,5
5,true,true,false,true,5
6,false,true,true,true,5
7,false,false,true,false,1
8,false,true,true,true,1
9,true,true,false,true,1
10,true,true,false,true,1
11,true,false,true,true,5
12,false,true,false,false,4
13,false,false,true,false,1
14,false,true,true,false,4
15,false,true,true,false,4
16,false,true,true,false,4
17,true,true,false,true,4
18,false,true,true,true,4
19,true,true,false,true,4
20,true,true,false,false,4
21,true,false,true,false,0
22,true,true,false,false,4
