Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,false,true,true,5
2,true,false,true,false,0
3,true,false,false,true,5
4,false,true,false,true,5
5,false,true,true,true,5
6,false,true,false,false,4
7,true,true,false,true,4
8,true,false,false,true,5
9,true,true,false,false,4
10,true,true,false,true,4
11,false,false,false,true,5
12,false,false,false,false,3
13,true,false,false,true,5
14,true,true,false,true,5
15,true,false,false,true,5
16,true,false,false,false,2
17,true,false,true,true,5
18,false,false,false,true,5
19,true,false,true,true,5
20,true,false,false,false,2
21,false,true,true,false,4
22,false,false,true,true,5
23,true,true,false,true,5
24,true,false,false,false,2
25,false,false,false,true,5
26,true,false,true,false,0
27,true,true,true,true,0
