Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,true,false,true,3
2,false,false,true,false,1
3,false,true,false,false,4
4,true,true,true,true,4
5,true,true,true,true,4
6,false,false,true,false,1
7,true,false,true,true,5
8,true,true,true,false,4
9,true,true,false,true,4
10,true,false,true,false,0
11,true,true,true,false,4
12,false,false,false,false,3
13,true,true,false,false,4
14,true,false,false,true,5
15,false,false,false,true,5
16,true,false,true,false,0
17,true,true,true,false,4
18,true,false,true,true,5
19,false,true,true,false,4
20,true,true,false,false,4
21,true,false,true,true,5
22,true,true,true,true,5
23,false,false,true,false,1
24,false,false,true,true,5
25,false,true,true,false,4
26,true,true,true,true,4
27,true,false,false,false,2
28,false,true,false,false,4
29,true,false,false,true,5
30,false,false,false,false,3
31,false,false,false,true,5
32,true,true,false,false,4
33,true,true,false,false,4
34,true,true,true,true,4
35,true,false,false,false,2
36,false,false,true,false,1
37,false,false,false,true,5
