Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,true,true,false,4
2,true,false,true,false,0
3,false,false,false,false,3
4,true,false,false,false,2
5,false,false,false,true,5
6,false,false,true,false,1
7,true,false,false,false,2
8,true,true,false,false,4
9,false,false,false,false,3
10,false,true,true,false,4
11,true,true,true,true,4
12,false,true,true,true,4
13,true,false,true,false,0
14,false,true,true,true,0
15,true,false,true,false,0
16,true,false,false,false,2
17,false,false,true,true,5
18,false,false,false,false,3
19,true,true,false,false,4
20,true,false,true,false,0
21,false,false,false,false,3
22,true,false,true,true,5
23,false,true,true,true,5
24,false,false,true,true,5
25,false,true,false,false,4
26,true,false,true,false,0
27,true,true,false,true,0
28,false,false,true,false,1
29,false,false,false,true,5
30,true,false,true,false,0
31,true,true,true,false,4
