Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,true,false,true,3
2,true,false,false,true,5
3,true,true,false,true,5
4,true,true,true,true,5
5,true,false,false,false,2
6,true,true,true,false,4
7,false,false,true,false,1
8,true,false,true,true,5
9,false,true,false,false,4
10,false,true,false,true,4
11,true,true,false,true,4
12,true,false,false,false,2
13,true,false,true,true,5
14,false,false,true,false,1
15,false,true,false,false,4
16,false,true,false,true,4
17,false,false,true,false,1
18,false,true,false,false,4
19,false,false,false,true,5
20,false,false,false,true,5
21,false,true,true,true,5
22,true,false,true,false,0
23,false,true,true,false,4
24,true,true,true,false,4
25,true,true,false,true,4
26,false,true,true,true,4
27,true,false,true,false,0
28,false,true,false,false,4
29,false,true,false,true,4
30,false,true,false,false,4
31,false,true,true,false,4
32,true,false,true,false,0
