Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,true,true,false,4
2,false,false,false,false,3
3,true,true,true,false,4
4,true,true,true,false,4
5,true,true,true,true,4
6,false,false,true,true,5
7,true,true,true,false,4
8,false,true,false,false,4
9,false,false,false,true,5
10,true,true,false,true,5
11,true,false,true,false,0
12,true,true,false,false,4
13,false,false,false,false,3
14,true,false,false,true,5
15,true,false,true,false,0
16,true,true,false,false,4
17,true,false,false,true,5
18,true,true,true,false,4
19,false,true,false,false,4
20,false,false,true,true,5
21,true,false,true,true,5
22,false,true,true,false,4
23,false,true,true,false,4
24,false,true,true,false,4
25,true,true,false,false,4
26,true,true,true,true,4
27,true,false,true,false,0
28,false,true,false,true,0
29,true,false,false,true,5
30,false,true,false,true,5
31,true,true,true,false,4
32,true,false,false,false,2
33,true,false,true,false,0
