Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,false,true,false,1
2,false,false,true,true,5
3,true,true,false,true,5
4,false,false,true,true,5
5,false,false,true,false,1
6,false,true,false,true,1
7,false,false,false,true,5
8,false,false,false,true,5
9,true,true,false,true,5
10,false,false,false,true,5
11,true,true,false,true,5
12,false,true,true,true,5
13,true,false,true,false,0
14,false,true,true,false,4
15,false,true,true,false,4
16,true,false,true,false,0
17,true,false,true,false,0
18,true,true,true,true,0
19,true,false,true,true,5
20,true,false,true,true,5
21,true,true,false,false,4
22,true,false,true,true,5
23,false,true,false,true,5
24,false,false,false,false,3
25,true,false,false,false,2
26,false,false,true,true,5
27,true,false,true,true,5
28,false,false,true,true,5
29,true,false,false,false,2
30,false,true,true,false,4
31,false,true,false,false,4
32,false,false,false,true,5
33,true,true,false,false,4
34,true,false,false,false,2
35,true,true,true,true,2
