Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,false,true,false,0
2,true,true,false,true,0
3,false,true,true,true,0
4,false,false,false,true,5
5,false,true,false,true,5
6,true,false,true,true,5
7,false,false,false,true,5
8,false,false,true,true,5
9,false,false,true,false,1
10,false,true,false,true,1
11,false,true,false,false,4
12,true,true,false,true,4
13,false,true,true,true,4
14,false,true,false,true,4
15,false,false,true,true,5
16,false,true,false,false,4
17,true,true,true,false,4
18,true,false,true,true,5
19,true,false,false,false,2
20,true,false,true,false,0
21,false,false,false,true,5
22,true,true,true,true,5
23,false,false,false,true,5
24,false,true,true,true,5
25,true,false,true,true,5
26,false,true,true,false,4
27,true,false,false,false,2
28,true,true,true,false,4
29,false,false,false,true,5
30,false,false,false,false,3
31,false,false,true,true,5
32,true,true,true,true,5
33,false,true,true,false,4
34,true,false,true,false,0
35,false,false,true,false,1
36,false,false,true,true,5
