Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,true,true,true,3
2,false,true,true,false,4
3,true,true,true,false,4
4,false,false,true,true,5
5,true,true,true,false,4
6,true,false,true,true,5
7,true,false,true,false,0
8,false,true,true,false,4
9,false,false,false,true,5
10,true,false,false,true,5
11,false,false,true,true,5
12,true,false,false,true,5
13,true,true,true,false,4
14,true,false,true,true,5
15,true,true,true,false,4
16,false,true,true,true,4
17,true,true,true,true,4
18,false,false,true,true,5
19,true,true,false,false,4
20,false,true,false,false,4
21,false,false,false,true,5
22,false,false,true,true,5
23,true,true,false,false,4
24,true,true,true,true,4
25,false,false,true,false,1
26,false,false,false,true,5
27,true,false,true,false,0
28,true,false,false,false,2
29,false,true,false,false,4
