Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,true,true,false,4
2,false,false,false,true,5
3,false,true,true,true,5
4,true,false,true,true,5
5,true,false,false,false,2
6,false,true,true,false,4
7,true,false,false,true,5
8,true,false,true,false,0
9,false,false,true,false,1
10,false,false,false,true,5
11,false,true,true,false,4
12,true,false,false,true,5
13,true,true,false,true,5
14,false,true,false,true,5
15,false,true,true,true,5
16,false,false,true,true,5
17,false,true,true,true,5
18,false,false,true,true,5
19,true,false,false,false,2
20,true,true,false,false,4
21,false,true,true,true,4
22,true,true,false,false,4
23,false,true,false,false,4
24,true,true,true,false,4
25,true,true,false,true,4
26,true,true,false,false,4
27,true,false,true,false,0
28,true,true,true,false,4
29,true,false,false,true,5
30,false,true,false,true,5
31,false,false,false,true,5
32,true,true,false,false,4
33,true,true,false,false,4
34,false,true,false,true,4
35,false,false,false,true,5
36,false,false,false,true,5
37,false,true,false,true,5
38,true,true,false,false,4
39,false,true,false,true,4
40,true,true,true,false,4
41,false,true,true,false,4
42,true,false,false,false,2
43,true,false,true,false,0
