Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,true,false,true,3
2,true,true,true,false,4
3,false,false,false,true,5
4,false,true,true,false,4
5,true,true,false,false,4
6,false,true,true,true,4
7,false,false,true,true,5
8,false,false,false,true,5
9,true,true,true,false,4
10,false,true,true,false,4
11,true,true,false,true,4
12,true,true,true,true,4
13,true,false,true,true,5
14,false,false,true,true,5
15,false,true,true,true,5
16,false,true,false,true,5
17,true,false,true,false,0
18,true,false,false,true,5
19,true,false,false,true,5
20,false,false,false,false,3
21,true,false,true,false,0
22,false,true,true,false,4
23,false,false,true,true,5
24,true,false,true,false,0
25,true,true,false,true,0
26,false,true,false,false,4
27,false,true,true,true,4
28,true,true,true,false,4
29,true,true,false,true,4
30,true,false,false,true,5
31,true,true,false,true,5
32,false,true,false,true,5
33,true,true,true,false,4
34,true,false,true,false,0
35,true,false,true,true,5
36,true,false,true,true,5
37,false,false,true,true,5
38,true,false,false,true,5
39,false,false,false,true,5
40,true,true,false,true,5
41,true,false,true,true,5
42,true,true,false,true,5
43,true,true,true,true,5
44,false,true,false,true,5
45,true,true,true,false,4
46,true,true,false,false,4
47,false,true,true,true,4
48,false,true,true,true,4
49,true,true,true,false,4
50,true,false,true,true,5
51,true,false,false,true,5
52,true,true,true,true,5
53,true,true,false,false,4
54,true,true,true,false,4
55,false,true,false,false,4
56,false,true,true,true,4
