Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,true,false,true,3
2,false,false,false,false,3
3,true,false,false,false,2
4,false,false,false,false,3
5,true,false,false,false,2
6,false,false,true,true,5
7,false,true,false,true,5
8,true,false,true,false,0
9,false,true,false,true,0
10,false,true,false,false,4
11,false,true,false,true,4
12,false,true,false,false,4
13,true,true,false,true,4
14,false,true,true,true,4
15,true,true,false,false,4
16,false,true,true,false,4
17,true,false,true,true,5
18,true,true,false,false,4
19,false,false,true,true,5
20,false,true,false,true,5
21,false,false,false,false,3
22,true,true,false,false,4
23,true,true,true,true,4
24,true,true,false,false,4
25,false,true,false,true,4
26,false,false,false,true,5
27,true,false,false,true,5
28,true,false,false,false,2
29,true,true,false,false,4
30,false,true,false,false,4
31,false,false,false,true,5
32,true,true,true,false,4
33,false,true,false,true,4
34,true,true,true,true,4
35,false,false,false,false,3
36,false,true,true,true,3
37,true,true,false,false,4
38,false,true,false,true,4
39,true,true,false,false,4
40,false,false,false,true,5
41,false,true,false,true,5
42,true,false,true,false,0
43,true,true,false,false,4
44,false,true,true,false,4
45,true,true,false,false,4
46,false,true,false,false,4
47,true,false,false,true,5
48,true,true,false,false,4
49,true,false,true,true,5
50,true,true,true,true,5
51,true,false,true,true,5
