Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,false,false,true,5
2,true,false,false,false,2
3,false,true,true,true,2
4,false,true,false,true,2
5,true,true,true,true,2
6,true,true,true,true,2
7,true,false,true,false,0
8,true,false,false,true,5
9,true,true,false,false,4
10,false,false,true,true,5
11,false,true,true,false,4
12,true,false,false,true,5
13,true,false,true,false,0
14,false,false,true,true,5
15,false,false,true,false,1
16,false,false,true,true,5
17,false,false,true,true,5
18,false,true,true,true,5
19,true,true,true,true,5
20,false,true,false,true,5
21,false,true,false,true,5
22,true,false,false,false,2
23,true,false,false,true,5
24,true,true,false,true,5
25,false,true,true,false,4
26,true,true,true,true,4
27,true,false,false,true,5
28,true,true,false,false,4
29,false,false,true,false,1
