Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,true,false,false,4
2,false,false,false,false,3
3,false,false,false,false,3
4,false,false,false,true,5
5,false,true,true,false,4
6,false,false,true,false,1
7,true,true,false,false,4
8,false,true,false,true,4
9,true,true,false,false,4
10,true,false,false,false,2
11,false,false,false,true,5
12,false,true,true,true,5
13,true,true,true,true,5
14,false,false,true,true,5
15,true,true,true,false,4
16,false,false,false,false,3
17,false,true,true,true,3
18,true,false,true,false,0
19,false,true,false,false,4
20,true,true,false,false,4
21,false,false,false,true,5
22,true,false,false,true,5
23,false,false,true,true,5
24,true,true,false,true,5
25,true,true,true,true,5
26,false,false,false,true,5
27,true,false,true,true,5
28,true,true,true,true,5
29,false,true,true,true,5
