Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,false,false,false,3
2,false,false,false,true,5
3,true,false,false,true,5
4,false,false,true,false,1
5,false,true,true,true,1
6,false,true,false,false,4
7,true,false,false,false,2
8,true,false,true,true,5
9,false,false,false,false,3
10,true,false,true,true,5
11,true,true,true,true,5
12,false,true,false,true,5
13,true,true,true,true,5
14,false,true,true,true,5
15,true,true,true,true,5
16,false,true,true,true,5
17,false,true,false,false,4
18,false,false,false,false,3
19,false,false,true,true,5
20,false,false,false,false,3
21,false,true,false,true,3
22,true,false,false,false,2
23,true,false,true,true,5
24,false,false,true,true,5
25,true,true,false,true,5
26,false,true,false,true,5
27,true,true,true,true,5
28,true,true,false,true,5
29,true,false,true,true,5
30,true,false,true,false,0
31,false,false,false,false,3
32,true,true,true,false,4
33,true,true,false,true,4
34,false,true,false,false,4
35,true,false,false,true,5
36,true,true,false,true,5
37,true,false,true,false,0
38,true,true,false,false,4
39,true,true,false,true,4
40,true,false,false,true,5
41,true,true,false,true,5
42,false,true,true,true,5
43,true,false,true,true,5
44,false,false,false,true,5
45,false,false,true,false,1
46,false,true,false,true,1
47,true,true,true,true,1
48,true,true,false,false,4
49,false,true,true,false,4
