Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,true,false,true,3
2,false,true,true,true,3
3,false,false,false,true,5
4,true,false,false,false,2
5,true,true,false,false,4
6,false,true,false,false,4
7,true,false,true,true,5
8,false,false,true,false,1
9,true,true,true,false,4
10,true,true,true,true,4
11,false,true,false,false,4
12,false,false,false,true,5
13,false,false,false,true,5
14,true,false,false,false,2
15,true,false,false,true,5
16,false,false,true,false,1
17,false,true,false,true,1
18,true,true,false,false,4
19,true,true,true,false,4
20,true,false,false,true,5
21,true,false,true,true,5
22,true,true,false,false,4
23,false,true,false,true,4
24,false,true,true,false,4
25,false,true,false,true,4
26,true,false,false,true,5
27,true,false,false,true,5
28,true,true,true,false,4
29,true,false,false,false,2
30,false,false,true,false,1
31,false,false,true,true,5
32,true,true,true,false,4
33,false,false,false,false,3
34,true,true,false,true,3
35,false,false,false,true,5
36,false,true,true,false,4
37,true,false,false,false,2
38,false,true,true,false,4
