Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,false,true,true,5
2,false,true,true,false,4
3,false,false,false,false,3
4,true,true,true,true,3
5,false,false,true,false,1
6,true,true,true,true,1
7,false,true,true,false,4
8,false,false,false,false,3
9,true,true,true,false,4
10,false,false,false,false,3
11,true,false,false,false,2
12,true,false,false,true,5
13,false,true,true,false,4
14,false,false,false,true,5
15,false,false,true,true,5
16,true,true,true,true,5
17,false,false,true,true,5
18,true,false,true,false,0
19,true,true,false,true,0
20,true,false,false,false,2
21,false,true,true,false,4
22,false,false,false,false,3
23,true,false,true,true,5
24,true,true,false,true,5
25,true,true,false,false,4
26,false,false,true,false,1
27,true,true,false,false,4
28,true,true,false,true,4
29,false,false,false,true,5
30,true,true,true,true,5
31,false,false,true,true,5
32,false,false,false,true,5
33,true,true,true,false,4
34,true,true,true,false,4
35,true,true,false,false,4
36,true,true,true,true,4
37,true,true,false,true,4
38,true,false,true,true,5
39,false,false,true,false,1
40,true,false,false,false,2
41,true,true,false,false,4
