Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,false,true,false,1
2,true,true,true,false,4
3,true,false,false,true,5
4,true,false,true,true,5
5,false,false,true,false,1
6,true,false,false,false,2
7,true,true,true,true,2
8,false,false,true,false,1
9,false,false,false,true,5
10,false,false,true,false,1
11,true,true,false,true,1
12,false,true,false,true,1
13,true,true,true,false,4
14,false,false,false,true,5
15,false,true,true,true,5
16,false,false,false,false,3
17,false,true,false,true,3
18,false,false,false,false,3
19,true,false,true,true,5
20,true,false,true,false,0
21,false,false,false,true,5
22,false,true,true,false,4
23,false,true,true,false,4
24,true,true,true,true,4
25,false,false,true,true,5
