Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,false,false,true,5
2,false,true,true,false,4
3,true,true,true,true,4
4,false,false,true,false,1
5,false,false,false,true,5
6,true,false,false,false,2
7,false,true,false,false,4
8,true,true,false,false,4
9,true,false,false,false,2
10,true,true,false,true,2
11,true,true,false,true,2
12,true,true,false,true,2
13,true,false,false,true,5
14,false,false,true,true,5
15,true,true,true,true,5
16,false,false,false,true,5
17,false,true,false,false,4
18,false,false,true,false,1
19,true,true,true,false,4
20,false,true,true,true,4
21,true,false,true,true,5
22,true,false,false,false,2
23,false,false,true,true,5
24,true,true,true,true,5
25,true,false,true,false,0
26,false,true,true,false,4
