Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,false,true,true,5
2,true,false,false,false,2
3,true,true,true,false,4
4,false,false,true,true,5
5,true,false,true,false,0
6,true,false,false,true,5
7,false,true,true,false,4
8,true,true,false,true,4
9,true,false,false,true,5
10,false,true,false,true,5
11,true,false,true,true,5
12,false,false,false,false,3
13,false,true,true,true,3
14,false,false,true,true,5
15,true,false,true,true,5
16,false,false,false,false,3
17,true,true,true,true,3
18,true,true,false,false,4
19,true,true,true,true,4
20,true,true,true,false,4
21,true,true,true,true,4
22,true,false,false,false,2
23,false,true,true,false,4
24,true,false,false,true,5
25,true,true,true,false,4
26,true,false,false,true,5
27,false,true,false,false,4
28,true,true,true,true,4
29,false,true,true,false,4
30,false,true,false,true,4
31,false,true,true,true,4
32,true,true,true,false,4
33,true,true,true,false,4
34,true,true,false,true,4
35,false,true,false,false,4
