Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,true,false,false,4
2,true,true,false,true,4
3,false,true,false,false,4
4,true,false,true,false,0
5,true,true,true,true,0
6,false,true,false,false,4
7,true,false,true,true,5
8,false,false,true,false,1
9,false,false,false,false,3
10,true,false,false,true,5
11,false,false,false,false,3
12,false,false,false,true,5
13,false,false,true,true,5
14,true,true,false,false,4
15,false,false,true,false,1
16,true,false,false,false,2
17,false,false,true,true,5
18,true,false,false,true,5
19,false,false,false,false,3
20,false,false,true,false,1
21,true,true,true,false,4
22,true,false,false,true,5
23,true,true,false,false,4
24,false,false,true,false,1
25,false,true,true,true,1
26,false,false,true,true,5
27,true,false,false,false,2
28,true,false,true,false,0
29,false,false,false,false,3
30,false,true,false,true,3
31,true,false,true,true,5
32,false,false,false,false,3
33,true,true,false,false,4
34,true,true,false,true,4
35,true,false,false,true,5
36,false,true,false,true,5
37,false,false,true,false,1
