Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,false,true,true,5
2,true,false,true,false,0
3,true,true,false,true,0
4,false,false,false,true,5
5,false,true,true,false,4
6,true,false,true,true,5
7,false,false,true,true,5
8,true,false,false,true,5
9,false,false,false,true,5
10,false,false,false,false,3
11,false,true,true,true,3
12,false,true,false,false,4
13,false,false,false,false,3
14,false,true,false,false,4
15,false,true,true,true,4
16,false,true,true,false,4
17,true,true,false,true,4
18,true,false,true,true,5
19,true,true,true,false,4
20,true,true,false,true,4
21,false,true,false,false,4
22,true,true,false,false,4
23,true,false,false,false,2
24,true,true,false,false,4
25,true,true,false,true,4
26,true,false,true,false,0
27,true,false,true,true,5
28,true,false,true,true,5
29,false,true,true,true,5
