Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,false,true,true,5
2,false,false,false,false,3
3,true,false,false,true,5
4,true,true,true,false,4
5,true,false,true,true,5
6,true,false,false,true,5
7,false,true,true,false,4
8,true,true,false,true,4
9,false,false,true,true,5
10,true,false,true,true,5
11,true,true,true,false,4
12,false,true,true,true,4
13,true,false,true,true,5
14,true,false,true,true,5
15,false,false,true,true,5
16,true,false,false,true,5
17,false,false,false,true,5
18,false,false,true,true,5
19,false,true,false,true,5
20,true,true,true,false,4
21,true,false,false,true,5
22,false,false,true,false,1
23,false,false,true,true,5
24,false,true,true,false,4
25,false,true,false,false,4
26,false,true,true,true,4
27,false,false,false,true,5
28,false,false,true,true,5
29,true,false,false,false,2
30,false,false,false,false,3
31,true,false,true,true,5
32,false,true,true,true,5
33,true,true,false,true,5
34,false,true,true,false,4
35,true,false,false,true,5
36,false,true,true,false,4
37,true,true,true,true,4
38,false,true,true,false,4
39,false,false,true,true,5
40,true,false,true,false,0
41,false,true,true,true,0
42,true,false,true,true,5
