Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,false,true,true,false,4
2,false,true,false,true,4
3,false,true,false,true,4
4,false,false,false,false,3
5,false,false,false,true,5
6,false,false,true,false,1
7,false,true,true,false,4
8,false,true,false,true,4
9,true,true,false,true,4
10,false,true,true,true,4
11,true,false,false,true,5
12,true,false,false,true,5
13,false,true,false,false,4
14,true,true,false,false,4
15,true,true,true,false,4
16,false,true,false,true,4
17,false,true,true,true,4
18,true,false,true,true,5
19,true,false,true,true,5
20,false,false,false,true,5
21,true,false,false,true,5
22,true,true,true,false,4
23,true,true,true,true,4
24,true,true,false,true,4
25,true,true,true,true,4
26,true,false,false,false,2
27,true,false,false,false,2
28,true,false,true,false,0
29,true,false,true,true,5
30,true,true,false,true,5
31,false,false,true,true,5
32,true,false,false,false,2
33,false,true,false,false,4
34,false,true,true,true,4
35,false,false,false,false,3
36,false,false,false,false,3
37,false,false,false,false,3
38,true,false,true,true,5
39,true,true,true,true,5
40,true,false,true,false,0
