Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,true,true,true,3
2,true,false,false,false,2
3,true,true,false,true,2
4,false,false,false,true,5
5,true,false,false,true,5
6,false,false,false,true,5
7,false,true,true,true,5
8,false,true,true,false,4
9,true,false,true,false,0
10,true,true,false,false,4
11,true,false,true,true,5
12,true,false,true,false,0
13,true,true,false,false,4
14,true,true,true,true,4
15,true,false,true,false,0
16,false,false,true,false,1
17,false,true,true,false,4
18,true,false,false,false,2
19,true,true,false,false,4
20,true,true,true,true,4
21,true,true,false,false,4
22,true,false,true,true,5
23,false,true,true,true,5
24,false,true,true,false,4
25,false,true,true,false,4
26,true,true,true,true,4
27,true,true,true,true,4
28,false,true,false,false,4
29,false,true,false,false,4
30,true,false,false,false,2
31,true,true,true,true,2
32,false,false,true,false,1
33,false,true,true,false,4
34,false,false,false,true,5
35,false,true,true,true,5
36,true,true,true,false,4
37,false,true,false,true,4
38,true,true,false,false,4
39,true,true,false,true,4
40,false,true,true,false,4
41,false,false,false,true,5
42,true,false,true,true,5
43,true,false,false,true,5
44,false,false,false,false,3
45,false,false,true,true,5
46,true,false,true,true,5
47,false,false,true,true,5
