Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,false,false,true,5
2,false,true,false,false,4
3,true,true,false,false,4
4,false,true,false,false,4
5,true,false,true,true,5
6,false,true,false,false,4
7,true,true,true,true,4
8,false,true,true,true,4
9,false,true,true,true,4
10,false,false,true,true,5
11,false,false,false,true,5
12,true,false,true,true,5
13,false,false,false,true,5
