Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,false,false,false,2
2,true,false,true,false,0
3,true,false,false,false,2
4,false,false,true,false,1
5,false,true,true,true,1
6,true,true,false,true,1
7,true,true,true,false,4
8,true,true,false,true,4
9,true,false,true,false,0
10,false,true,false,true,0
11,false,true,true,true,0
12,true,true,false,true,0
13,true,true,false,true,0
14,true,false,true,true,5
15,true,true,true,true,5
16,false,true,true,true,5
17,true,true,true,true,5
18,false,true,true,true,5
19,false,true,true,false,4
20,true,true,false,true,4
21,false,true,true,true,4
22,false,true,true,false,4
23,true,true,true,false,4
24,true,true,false,true,4
25,false,false,true,true,5
26,true,false,true,false,0
27,false,false,false,false,3
28,true,false,true,true,5
29,false,false,false,false,3
30,false,false,false,true,5
31,false,false,false,true,5
32,true,false,false,false,2
33,true,false,true,true,5
34,true,true,false,false,4
35,true,false,true,true,5
