Time,The_Left_Command,The_Left_Priority_Button,The_Right_Command,The_Right_Priority_Button,The_Command_In_Control_Output
0,false,false,false,false,3
1,true,true,false,true,3
2,true,true,true,false,4
3,false,true,true,false,4
4,false,false,false,true,5
5,false,true,true,false,4
6,false,true,false,false,4
7,false,true,false,true,4
8,false,false,true,true,5
9,false,true,false,true,5
10,true,false,false,false,2
11,false,true,true,true,2
12,false,false,true,true,5
13,false,false,true,false,1
14,false,true,true,false,4
15,false,true,false,true,4
16,false,true,false,false,4
17,false,false,true,false,1
18,false,false,true,true,5
19,true,true,true,false,4
20,true,false,false,true,5
21,true,false,false,true,5
22,true,true,false,true,5
23,false,false,false,true,5
24,true,true,false,false,4
25,false,false,false,false,3
26,false,false,false,false,3
27,true,true,true,true,3
28,true,false,false,true,5
29,false,false,true,true,5
30,true,false,true,true,5
31,false,true,false,true,5
